"Step","daily-darkness-44 - train/shaping_reward","daily-darkness-44 - train/shaping_reward__MIN","daily-darkness-44 - train/shaping_reward__MAX"
"7341920","0.10613125084324937","0.10613125084324937","0.10613125084324937"
"7341972","0.10593016876951128","0.10593016876951128","0.10593016876951128"
"7342180","0.10556318065995576","0.10556318065995576","0.10556318065995576"
"7343148","0.10324167152235564","0.10324167152235564","0.10324167152235564"
"7343420","0.10357415684465883","0.10357415684465883","0.10357415684465883"
"7343540","0.1034968039902398","0.1034968039902398","0.1034968039902398"
"7344156","0.10368485287158158","0.10368485287158158","0.10368485287158158"
"7344780","0.10409399642969362","0.10409399642969362","0.10409399642969362"
"7345164","0.10526364970717107","0.10526364970717107","0.10526364970717107"
"7345596","0.10524800209486777","0.10524800209486777","0.10524800209486777"
"7346360","0.10583440478030327","0.10583440478030327","0.10583440478030327"
"7346500","0.10506206846259288","0.10506206846259288","0.10506206846259288"
"7346728","0.10504189729727267","0.10504189729727267","0.10504189729727267"
"7347416","0.10576613274427414","0.10576613274427414","0.10576613274427414"
"7348564","0.10573214201913457","0.10573214201913457","0.10573214201913457"
"7349852","0.10612386413631732","0.10612386413631732","0.10612386413631732"
"7350312","0.10565594590405204","0.10565594590405204","0.10565594590405204"
"7350412","0.10592906970068709","0.10592906970068709","0.10592906970068709"
"7351276","0.10580134943639291","0.10580134943639291","0.10580134943639291"
"7351868","0.10551324390094946","0.10551324390094946","0.10551324390094946"
"7353180","0.10556471649172564","0.10556471649172564","0.10556471649172564"
"7353352","0.1057307129172162","0.1057307129172162","0.1057307129172162"
"7354300","0.10562986287902758","0.10562986287902758","0.10562986287902758"
"7354884","0.10541767629527073","0.10541767629527073","0.10541767629527073"
"7355684","0.10366843831311354","0.10366843831311354","0.10366843831311354"
"7356200","0.10324571773478239","0.10324571773478239","0.10324571773478239"
"7356852","0.10255248861291719","0.10255248861291719","0.10255248861291719"
"7356916","0.10188374934470178","0.10188374934470178","0.10188374934470178"
"7356980","0.10174764797489418","0.10174764797489418","0.10174764797489418"
"7357908","0.1009565590581545","0.1009565590581545","0.1009565590581545"
"7358236","0.09972500921518028","0.09972500921518028","0.09972500921518028"
"7359016","0.1007170173711292","0.1007170173711292","0.1007170173711292"
"7360116","0.10070830044084539","0.10070830044084539","0.10070830044084539"
"7360324","0.10085345370147498","0.10085345370147498","0.10085345370147498"
"7361224","0.09858565040530262","0.09858565040530262","0.09858565040530262"
"7361432","0.09915986648924491","0.09915986648924491","0.09915986648924491"
"7361760","0.09848706225846819","0.09848706225846819","0.09848706225846819"
"7362640","0.09975822748966197","0.09975822748966197","0.09975822748966197"
"7363676","0.09971359436174149","0.09971359436174149","0.09971359436174149"
"7363732","0.1002234213834055","0.1002234213834055","0.1002234213834055"
"7364992","0.10191660880841504","0.10191660880841504","0.10191660880841504"
"7365644","0.10236226805610643","0.10236226805610643","0.10236226805610643"
"7366244","0.10247455559753595","0.10247455559753595","0.10247455559753595"
"7367564","0.10422771812402498","0.10422771812402498","0.10422771812402498"
"7367776","0.10486240717593122","0.10486240717593122","0.10486240717593122"
"7368552","0.10412615550513507","0.10412615550513507","0.10412615550513507"
"7368936","0.10508718570053575","0.10508718570053575","0.10508718570053575"
"7369484","0.10490299140203212","0.10490299140203212","0.10490299140203212"
"7369580","0.10483754759701032","0.10483754759701032","0.10483754759701032"
"7370036","0.10448814815532158","0.10448814815532158","0.10448814815532158"
"7370092","0.10570730272858703","0.10570730272858703","0.10570730272858703"
"7370916","0.1068097182450437","0.1068097182450437","0.1068097182450437"
"7371576","0.10667651234573122","0.10667651234573122","0.10667651234573122"
"7372460","0.10751321252817447","0.10751321252817447","0.10751321252817447"
"7372556","0.10772084664393412","0.10772084664393412","0.10772084664393412"
"7372804","0.10784041311358633","0.10784041311358633","0.10784041311358633"
"7373036","0.1090994080231182","0.1090994080231182","0.1090994080231182"
"7373448","0.10952996721790662","0.10952996721790662","0.10952996721790662"
"7373816","0.1113283552118912","0.1113283552118912","0.1113283552118912"
"7375332","0.10992693774378975","0.10992693774378975","0.10992693774378975"
"7375852","0.10923424617340709","0.10923424617340709","0.10923424617340709"
"7376248","0.10953102549812133","0.10953102549812133","0.10953102549812133"
"7376912","0.10985053047621776","0.10985053047621776","0.10985053047621776"
"7377836","0.1100552804232904","0.1100552804232904","0.1100552804232904"
"7378060","0.10895255308268378","0.10895255308268378","0.10895255308268378"
"7378816","0.10885209624149467","0.10885209624149467","0.10885209624149467"
"7379836","0.10690372620762774","0.10690372620762774","0.10690372620762774"
"7380164","0.10539870571826321","0.10539870571826321","0.10539870571826321"
"7380392","0.10601613704400453","0.10601613704400453","0.10601613704400453"
"7382048","0.10516615043792481","0.10516615043792481","0.10516615043792481"
"7382708","0.10516385933268996","0.10516385933268996","0.10516385933268996"
"7382820","0.10466244392376584","0.10466244392376584","0.10466244392376584"
"7382844","0.10401035441432588","0.10401035441432588","0.10401035441432588"
"7383248","0.10536755025525812","0.10536755025525812","0.10536755025525812"
"7383660","0.10544719465427126","0.10544719465427126","0.10544719465427126"
"7383664","0.10500209842980325","0.10500209842980325","0.10500209842980325"
"7385196","0.10369276435012836","0.10369276435012836","0.10369276435012836"
"7386180","0.10188450731784711","0.10188450731784711","0.10188450731784711"
"7386232","0.10267684294641516","0.10267684294641516","0.10267684294641516"
"7387184","0.10226547595015907","0.10226547595015907","0.10226547595015907"
"7388064","0.10313195941201325","0.10313195941201325","0.10313195941201325"
"7389264","0.10286996379841654","0.10286996379841654","0.10286996379841654"
"7390588","0.10252080855479814","0.10252080855479814","0.10252080855479814"
"7390800","0.10329759453872267","0.10329759453872267","0.10329759453872267"
"7390996","0.10360053285630824","0.10360053285630824","0.10360053285630824"
"7391580","0.10320631383981552","0.10320631383981552","0.10320631383981552"
"7391740","0.10287217475021983","0.10287217475021983","0.10287217475021983"
"7391980","0.10170146870341538","0.10170146870341538","0.10170146870341538"
"7392024","0.10169682960365846","0.10169682960365846","0.10169682960365846"
"7392448","0.10277560450852073","0.10277560450852073","0.10277560450852073"
"7393164","0.10330012010292135","0.10330012010292135","0.10330012010292135"
"7393372","0.1033881267197118","0.1033881267197118","0.1033881267197118"
"7393484","0.1043686225072666","0.1043686225072666","0.1043686225072666"
"7393728","0.10410414211898777","0.10410414211898777","0.10410414211898777"
"7394816","0.10648865761740939","0.10648865761740939","0.10648865761740939"
"7395540","0.10525613299986983","0.10525613299986983","0.10525613299986983"
"7395880","0.10565907776691567","0.10565907776691567","0.10565907776691567"
"7396560","0.1062377992201129","0.1062377992201129","0.1062377992201129"
"7396692","0.10561881723308866","0.10561881723308866","0.10561881723308866"
"7397036","0.10591977311635326","0.10591977311635326","0.10591977311635326"
"7398576","0.10642686245713211","0.10642686245713211","0.10642686245713211"
"7399372","0.10632866237360278","0.10632866237360278","0.10632866237360278"
"7399440","0.10514252656227592","0.10514252656227592","0.10514252656227592"
"7399828","0.10312715270794798","0.10312715270794798","0.10312715270794798"
"7399920","0.1027748818786901","0.1027748818786901","0.1027748818786901"
"7400688","0.10306275717427629","0.10306275717427629","0.10306275717427629"
"7400868","0.1022647237799005","0.1022647237799005","0.1022647237799005"
"7401584","0.1022789220608878","0.1022789220608878","0.1022789220608878"
"7401804","0.10227408761437369","0.10227408761437369","0.10227408761437369"
"7401856","0.10207529239896357","0.10207529239896357","0.10207529239896357"
"7403448","0.10169116703049604","0.10169116703049604","0.10169116703049604"
"7403944","0.10244289527393141","0.10244289527393141","0.10244289527393141"
"7404912","0.10364729092215054","0.10364729092215054","0.10364729092215054"
"7405172","0.10267847909267408","0.10267847909267408","0.10267847909267408"
"7406244","0.10202304447874455","0.10202304447874455","0.10202304447874455"
"7406540","0.10169600479508414","0.10169600479508414","0.10169600479508414"
"7408224","0.10189796872315247","0.10189796872315247","0.10189796872315247"
"7408584","0.10129623405545449","0.10129623405545449","0.10129623405545449"
"7408888","0.10203525245740618","0.10203525245740618","0.10203525245740618"
"7409044","0.10199523975515659","0.10199523975515659","0.10199523975515659"
"7409200","0.10218327756520879","0.10218327756520879","0.10218327756520879"
"7409688","0.1018669758342082","0.1018669758342082","0.1018669758342082"
"7409808","0.1032717021438976","0.1032717021438976","0.1032717021438976"
"7409972","0.10251184552397237","0.10251184552397237","0.10251184552397237"
"7411492","0.1030375120530781","0.1030375120530781","0.1030375120530781"
"7412112","0.10218274480996101","0.10218274480996101","0.10218274480996101"
"7412852","0.1016783089614812","0.1016783089614812","0.1016783089614812"
"7413888","0.10179729030244003","0.10179729030244003","0.10179729030244003"
"7413952","0.10279110938059123","0.10279110938059123","0.10279110938059123"
"7415292","0.10658827149495163","0.10658827149495163","0.10658827149495163"
"7415332","0.10730813575739152","0.10730813575739152","0.10730813575739152"
"7416588","0.10723798692301775","0.10723798692301775","0.10723798692301775"
"7417192","0.10821259814482306","0.10821259814482306","0.10821259814482306"
"7417600","0.10834245125480875","0.10834245125480875","0.10834245125480875"
"7417940","0.10893865553503977","0.10893865553503977","0.10893865553503977"
"7418244","0.10803762173413915","0.10803762173413915","0.10803762173413915"
"7418636","0.10695114895449422","0.10695114895449422","0.10695114895449422"
"7419980","0.10609611960330483","0.10609611960330483","0.10609611960330483"
"7421172","0.10787052823382678","0.10787052823382678","0.10787052823382678"
"7421304","0.10914144996544371","0.10914144996544371","0.10914144996544371"
"7421680","0.10981766693882843","0.10981766693882843","0.10981766693882843"
"7421796","0.10960946288195413","0.10960946288195413","0.10960946288195413"
"7421924","0.11007290817230547","0.11007290817230547","0.11007290817230547"
"7421984","0.10938257580830545","0.10938257580830545","0.10938257580830545"
"7423420","0.10912575775521517","0.10912575775521517","0.10912575775521517"
"7423708","0.11042433742740748","0.11042433742740748","0.11042433742740748"
"7424392","0.1095106700362463","0.1095106700362463","0.1095106700362463"
"7424440","0.10884037925218644","0.10884037925218644","0.10884037925218644"
"7425908","0.10764571025749581","0.10764571025749581","0.10764571025749581"
"7425940","0.10755075949760767","0.10755075949760767","0.10755075949760767"
"7426684","0.10592946411282807","0.10592946411282807","0.10592946411282807"
"7426896","0.10512485146155298","0.10512485146155298","0.10512485146155298"
"7427108","0.10483736257910506","0.10483736257910506","0.10483736257910506"
"7427760","0.10496893013705139","0.10496893013705139","0.10496893013705139"
"7428280","0.10514802905507452","0.10514802905507452","0.10514802905507452"
"7428308","0.10426680001507478","0.10426680001507478","0.10426680001507478"
"7429772","0.10290270967439161","0.10290270967439161","0.10290270967439161"
"7429828","0.10288990038850511","0.10288990038850511","0.10288990038850511"
"7430804","0.10319282535407633","0.10319282535407633","0.10319282535407633"
"7430956","0.10387330000500362","0.10387330000500362","0.10387330000500362"
"7431336","0.10423384018409433","0.10423384018409433","0.10423384018409433"
"7431344","0.10413644424916045","0.10413644424916045","0.10413644424916045"
"7433092","0.10222535269154137","0.10222535269154137","0.10222535269154137"
"7433844","0.10290649238111343","0.10290649238111343","0.10290649238111343"
"7434712","0.10307401135280628","0.10307401135280628","0.10307401135280628"
"7434728","0.10167653320805847","0.10167653320805847","0.10167653320805847"
"7435460","0.10194277440557624","0.10194277440557624","0.10194277440557624"
"7436368","0.10095390517510702","0.10095390517510702","0.10095390517510702"
"7436384","0.10063409016095301","0.10063409016095301","0.10063409016095301"
"7436728","0.10058097563088829","0.10058097563088829","0.10058097563088829"
"7437156","0.10045123066789811","0.10045123066789811","0.10045123066789811"
"7438028","0.09892276301591185","0.09892276301591185","0.09892276301591185"
"7438536","0.09857519327147393","0.09857519327147393","0.09857519327147393"
"7438752","0.09795334137769865","0.09795334137769865","0.09795334137769865"
"7438984","0.09723453244579522","0.09723453244579522","0.09723453244579522"
"7439168","0.09815339298285344","0.09815339298285344","0.09815339298285344"
"7439800","0.09795585973451697","0.09795585973451697","0.09795585973451697"
"7440108","0.09744338326661278","0.09744338326661278","0.09744338326661278"
"7440432","0.09786820301485873","0.09786820301485873","0.09786820301485873"
"7441504","0.10005870910239684","0.10005870910239684","0.10005870910239684"
"7441508","0.100392109888913","0.100392109888913","0.100392109888913"
"7442552","0.10228467614337458","0.10228467614337458","0.10228467614337458"
"7442992","0.10170443772830079","0.10170443772830079","0.10170443772830079"
"7443544","0.10336733356482443","0.10336733356482443","0.10336733356482443"
"7443968","0.10297910607196253","0.10297910607196253","0.10297910607196253"
"7444240","0.10368279764239369","0.10368279764239369","0.10368279764239369"
"7444688","0.10317993375044439","0.10317993375044439","0.10317993375044439"
"7445804","0.10361136064765139","0.10361136064765139","0.10361136064765139"
"7446092","0.10436961251448487","0.10436961251448487","0.10436961251448487"
"7447168","0.10404137877935998","0.10404137877935998","0.10404137877935998"
"7447364","0.10495275958547227","0.10495275958547227","0.10495275958547227"
"7447600","0.10549045286524628","0.10549045286524628","0.10549045286524628"
"7448000","0.10467657706755025","0.10467657706755025","0.10467657706755025"
"7448704","0.10434194624779254","0.10434194624779254","0.10434194624779254"
"7448748","0.10410517774395192","0.10410517774395192","0.10410517774395192"
"7450464","0.10496075853597552","0.10496075853597552","0.10496075853597552"
"7450644","0.10468932791180524","0.10468932791180524","0.10468932791180524"
"7450648","0.10464281293477389","0.10464281293477389","0.10464281293477389"
"7451996","0.10520421833186404","0.10520421833186404","0.10520421833186404"
"7453420","0.10394796616443923","0.10394796616443923","0.10394796616443923"
"7453636","0.10307528823408718","0.10307528823408718","0.10307528823408718"
"7453824","0.10408253834630232","0.10408253834630232","0.10408253834630232"
"7454188","0.10436646084198958","0.10436646084198958","0.10436646084198958"
"7454892","0.10513859548294674","0.10513859548294674","0.10513859548294674"
"7455860","0.10522052776532068","0.10522052776532068","0.10522052776532068"
"7456472","0.1052832789605977","0.1052832789605977","0.1052832789605977"
"7456844","0.10477559474524296","0.10477559474524296","0.10477559474524296"
"7457668","0.10380620787438719","0.10380620787438719","0.10380620787438719"
"7457952","0.10392540971090966","0.10392540971090966","0.10392540971090966"
"7458156","0.10327748736829523","0.10327748736829523","0.10327748736829523"
"7458408","0.10227593790271115","0.10227593790271115","0.10227593790271115"
"7458712","0.10233707598582754","0.10233707598582754","0.10233707598582754"
"7459180","0.1029691828452677","0.1029691828452677","0.1029691828452677"
"7459408","0.10296658094247135","0.10296658094247135","0.10296658094247135"
"7459708","0.10265812223535434","0.10265812223535434","0.10265812223535434"
"7460208","0.10248446484055088","0.10248446484055088","0.10248446484055088"
"7461068","0.10309652195317692","0.10309652195317692","0.10309652195317692"
"7461524","0.10335695461081171","0.10335695461081171","0.10335695461081171"
"7461712","0.10286810998577554","0.10286810998577554","0.10286810998577554"
"7462880","0.10302939686393078","0.10302939686393078","0.10302939686393078"
"7464060","0.10245209800210053","0.10245209800210053","0.10245209800210053"
"7465760","0.10064429192934657","0.10064429192934657","0.10064429192934657"
"7466748","0.09914109382826526","0.09914109382826526","0.09914109382826526"
"7467160","0.09998421424833434","0.09998421424833434","0.09998421424833434"
"7467348","0.10022881813843965","0.10022881813843965","0.10022881813843965"
"7467852","0.10020691073952469","0.10020691073952469","0.10020691073952469"
"7468256","0.09937477621075728","0.09937477621075728","0.09937477621075728"
"7468604","0.09970223873589809","0.09970223873589809","0.09970223873589809"
"7468956","0.10004202450410914","0.10004202450410914","0.10004202450410914"
"7471448","0.1004568172288194","0.1004568172288194","0.1004568172288194"
"7471464","0.09926431966687113","0.09926431966687113","0.09926431966687113"
"7471672","0.099627981348326","0.099627981348326","0.099627981348326"
"7472552","0.10149612356074778","0.10149612356074778","0.10149612356074778"
"7472620","0.10184127182677485","0.10184127182677485","0.10184127182677485"
"7473244","0.10154470397181484","0.10154470397181484","0.10154470397181484"
"7473440","0.10172211756807135","0.10172211756807135","0.10172211756807135"
"7473616","0.10177197773441823","0.10177197773441823","0.10177197773441823"
"7474176","0.10107533256657651","0.10107533256657651","0.10107533256657651"
"7474716","0.09992680094698725","0.09992680094698725","0.09992680094698725"
"7474796","0.10035899369947503","0.10035899369947503","0.10035899369947503"
"7475016","0.10144161309265848","0.10144161309265848","0.10144161309265848"
"7475216","0.10123973233299606","0.10123973233299606","0.10123973233299606"
"7476460","0.10104184618872594","0.10104184618872594","0.10104184618872594"
"7476868","0.09979193606602331","0.09979193606602331","0.09979193606602331"
"7477108","0.09939533236944328","0.09939533236944328","0.09939533236944328"
"7477136","0.10002846032566313","0.10002846032566313","0.10002846032566313"
"7477460","0.10007168755403573","0.10007168755403573","0.10007168755403573"
"7477564","0.09953308355919317","0.09953308355919317","0.09953308355919317"
"7478708","0.10159374517257476","0.10159374517257476","0.10159374517257476"
"7479712","0.10399994977302507","0.10399994977302507","0.10399994977302507"
"7480404","0.10353306410185294","0.10353306410185294","0.10353306410185294"
"7480876","0.10442541749441162","0.10442541749441162","0.10442541749441162"
"7481032","0.10426052102029018","0.10426052102029018","0.10426052102029018"
"7481824","0.10372654499781535","0.10372654499781535","0.10372654499781535"
"7482912","0.10282399373072301","0.10282399373072301","0.10282399373072301"
"7483368","0.10242825839111058","0.10242825839111058","0.10242825839111058"
"7484100","0.10357811874673838","0.10357811874673838","0.10357811874673838"
"7485244","0.10257415486606718","0.10257415486606718","0.10257415486606718"
"7485668","0.10366510978544217","0.10366510978544217","0.10366510978544217"
"7485940","0.10367957550144005","0.10367957550144005","0.10367957550144005"
"7486196","0.10364739760174395","0.10364739760174395","0.10364739760174395"
"7486328","0.10380900520768453","0.10380900520768453","0.10380900520768453"
"7487020","0.10368369881902108","0.10368369881902108","0.10368369881902108"
"7487436","0.10225375505719062","0.10225375505719062","0.10225375505719062"
"7488084","0.10166749118241455","0.10166749118241455","0.10166749118241455"
"7488236","0.1028500677825256","0.1028500677825256","0.1028500677825256"
"7489372","0.10384691789760589","0.10384691789760589","0.10384691789760589"
"7490092","0.10382398108358915","0.10382398108358915","0.10382398108358915"
"7490216","0.10494186767261418","0.10494186767261418","0.10494186767261418"
"7490472","0.10385364979032552","0.10385364979032552","0.10385364979032552"
"7491360","0.10397187178262123","0.10397187178262123","0.10397187178262123"
"7491560","0.10469514613004328","0.10469514613004328","0.10469514613004328"
"7493324","0.10252569884405684","0.10252569884405684","0.10252569884405684"
"7493540","0.10276598595353752","0.10276598595353752","0.10276598595353752"
"7493596","0.10234443664196043","0.10234443664196043","0.10234443664196043"
"7494520","0.10278892144333812","0.10278892144333812","0.10278892144333812"
"7494596","0.1026081804134029","0.1026081804134029","0.1026081804134029"
"7494976","0.10256271189682625","0.10256271189682625","0.10256271189682625"
"7495780","0.10144788019589082","0.10144788019589082","0.10144788019589082"
"7495892","0.101802519483302","0.101802519483302","0.101802519483302"
"7496988","0.10235369415425248","0.10235369415425248","0.10235369415425248"
"7497428","0.10218224486278851","0.10218224486278851","0.10218224486278851"
"7498664","0.1020380288600469","0.1020380288600469","0.1020380288600469"
"7498872","0.10121879418728753","0.10121879418728753","0.10121879418728753"
"7499808","0.10186089619470307","0.10186089619470307","0.10186089619470307"
"7499928","0.10136196186301588","0.10136196186301588","0.10136196186301588"
"7499944","0.10238403283629915","0.10238403283629915","0.10238403283629915"
"7500460","0.1030827223627443","0.1030827223627443","0.1030827223627443"
"7500596","0.102620084882971","0.102620084882971","0.102620084882971"
"7501992","0.10233502909331056","0.10233502909331056","0.10233502909331056"
"7502196","0.10219338604030369","0.10219338604030369","0.10219338604030369"
"7502236","0.1017840133330798","0.1017840133330798","0.1017840133330798"
"7502696","0.1022903090289153","0.1022903090289153","0.1022903090289153"
"7503064","0.10277819792467517","0.10277819792467517","0.10277819792467517"
"7503612","0.1023920152836516","0.1023920152836516","0.1023920152836516"
"7503868","0.10259151299932577","0.10259151299932577","0.10259151299932577"
"7505132","0.10078833557127491","0.10078833557127491","0.10078833557127491"
"7505864","0.10079557090846233","0.10079557090846233","0.10079557090846233"
"7506124","0.10111663686467802","0.10111663686467802","0.10111663686467802"
"7507788","0.09953019461988216","0.09953019461988216","0.09953019461988216"
"7508020","0.10001956159222533","0.10001956159222533","0.10001956159222533"
"7508500","0.09878924136464383","0.09878924136464383","0.09878924136464383"
"7509516","0.09684694787509018","0.09684694787509018","0.09684694787509018"
"7509664","0.09699036923941963","0.09699036923941963","0.09699036923941963"
"7510128","0.09675876071758545","0.09675876071758545","0.09675876071758545"
"7510432","0.09803251080696702","0.09803251080696702","0.09803251080696702"
"7510952","0.09813826167196585","0.09813826167196585","0.09813826167196585"
"7511492","0.09985503689242796","0.09985503689242796","0.09985503689242796"
"7512236","0.10072676540058322","0.10072676540058322","0.10072676540058322"
"7512268","0.10100103602480986","0.10100103602480986","0.10100103602480986"
"7512840","0.10117792947776252","0.10117792947776252","0.10117792947776252"
"7512944","0.10125449589920858","0.10125449589920858","0.10125449589920858"
"7513492","0.10156298712245845","0.10156298712245845","0.10156298712245845"
"7513568","0.10310134935775196","0.10310134935775196","0.10310134935775196"
"7513804","0.10361185469942019","0.10361185469942019","0.10361185469942019"
"7514660","0.1039644308426292","0.1039644308426292","0.1039644308426292"
"7514664","0.10448538553651236","0.10448538553651236","0.10448538553651236"
"7515112","0.10381909358723311","0.10381909358723311","0.10381909358723311"
"7516040","0.10278819481985697","0.10278819481985697","0.10278819481985697"
"7516312","0.10271796770407171","0.10271796770407171","0.10271796770407171"
"7516592","0.10343556515608494","0.10343556515608494","0.10343556515608494"
"7517788","0.1037742359699056","0.1037742359699056","0.1037742359699056"
"7517912","0.1047729009272407","0.1047729009272407","0.1047729009272407"
"7518228","0.10490994049539024","0.10490994049539024","0.10490994049539024"
"7518856","0.10527926914096965","0.10527926914096965","0.10527926914096965"
"7519756","0.10625384921377036","0.10625384921377036","0.10625384921377036"
"7521384","0.1076595694415302","0.1076595694415302","0.1076595694415302"
"7522148","0.10687495871916561","0.10687495871916561","0.10687495871916561"
"7522504","0.10724059315508289","0.10724059315508289","0.10724059315508289"
"7523660","0.10827649548485814","0.10827649548485814","0.10827649548485814"
"7525412","0.10820105651523036","0.10820105651523036","0.10820105651523036"
"7525700","0.10834416171822951","0.10834416171822951","0.10834416171822951"
"7525992","0.10686337753639583","0.10686337753639583","0.10686337753639583"
"7526380","0.1056242942041629","0.1056242942041629","0.1056242942041629"
"7527020","0.10637438697870817","0.10637438697870817","0.10637438697870817"
"7527420","0.10511205216929176","0.10511205216929176","0.10511205216929176"
"7527656","0.1038858492914111","0.1038858492914111","0.1038858492914111"
"7528180","0.10422820443858383","0.10422820443858383","0.10422820443858383"
"7528808","0.10344121796159123","0.10344121796159123","0.10344121796159123"
"7529076","0.10205683982107981","0.10205683982107981","0.10205683982107981"
"7529880","0.10201362737476506","0.10201362737476506","0.10201362737476506"
"7530336","0.10272974960797837","0.10272974960797837","0.10272974960797837"
"7530820","0.10306684726993467","0.10306684726993467","0.10306684726993467"
"7531356","0.10295841231901903","0.10295841231901903","0.10295841231901903"
"7532088","0.10347427241710962","0.10347427241710962","0.10347427241710962"
"7532188","0.10341772167707507","0.10341772167707507","0.10341772167707507"
"7532276","0.10285777756445262","0.10285777756445262","0.10285777756445262"
"7532872","0.10323358713098899","0.10323358713098899","0.10323358713098899"
"7533068","0.10321474342589296","0.10321474342589296","0.10321474342589296"
"7533312","0.1037387994636749","0.1037387994636749","0.1037387994636749"
"7533684","0.10295416964196208","0.10295416964196208","0.10295416964196208"
"7534192","0.1032274028464096","0.1032274028464096","0.1032274028464096"
"7534344","0.10338807249428006","0.10338807249428006","0.10338807249428006"
"7534908","0.10230392692009765","0.10230392692009765","0.10230392692009765"
"7535036","0.1019927431512791","0.1019927431512791","0.1019927431512791"
"7535424","0.10218310771565811","0.10218310771565811","0.10218310771565811"
"7535516","0.10239221524032943","0.10239221524032943","0.10239221524032943"
"7537504","0.10266886637589388","0.10266886637589388","0.10266886637589388"
"7538004","0.1022093552946834","0.1022093552946834","0.1022093552946834"
"7538136","0.101902839440696","0.101902839440696","0.101902839440696"
"7538864","0.10090247913466616","0.10090247913466616","0.10090247913466616"
"7540648","0.10197956623990827","0.10197956623990827","0.10197956623990827"
"7541688","0.10149471477508945","0.10149471477508945","0.10149471477508945"
"7542448","0.1022253686510412","0.1022253686510412","0.1022253686510412"
"7542728","0.10229128698059876","0.10229128698059876","0.10229128698059876"
"7542816","0.10194885120878533","0.10194885120878533","0.10194885120878533"
"7542964","0.10262365139928628","0.10262365139928628","0.10262365139928628"
"7543924","0.10463785275022429","0.10463785275022429","0.10463785275022429"
"7545760","0.10479787859371034","0.10479787859371034","0.10479787859371034"
"7546332","0.10572707879088031","0.10572707879088031","0.10572707879088031"
"7546868","0.1055722272287494","0.1055722272287494","0.1055722272287494"
"7547308","0.10453656672446753","0.10453656672446753","0.10453656672446753"
"7548352","0.10363621388106123","0.10363621388106123","0.10363621388106123"
"7548704","0.10350465342478811","0.10350465342478811","0.10350465342478811"
"7548772","0.10377552179636602","0.10377552179636602","0.10377552179636602"
"7549204","0.10378911035242198","0.10378911035242198","0.10378911035242198"
"7549944","0.1035981445657071","0.1035981445657071","0.1035981445657071"
"7550900","0.10399303762131092","0.10399303762131092","0.10399303762131092"
"7551056","0.10479342396336147","0.10479342396336147","0.10479342396336147"
"7551240","0.10553947497957768","0.10553947497957768","0.10553947497957768"
"7551260","0.10608204082161349","0.10608204082161349","0.10608204082161349"
"7552372","0.10574637037258908","0.10574637037258908","0.10574637037258908"
"7553096","0.10544173640865337","0.10544173640865337","0.10544173640865337"
"7553100","0.10529045703439546","0.10529045703439546","0.10529045703439546"
"7553292","0.10501379505448367","0.10501379505448367","0.10501379505448367"
"7553752","0.10511518283851508","0.10511518283851508","0.10511518283851508"
"7553984","0.10370596465677365","0.10370596465677365","0.10370596465677365"
"7555228","0.10529046207428391","0.10529046207428391","0.10529046207428391"
"7555268","0.1059484074659337","0.1059484074659337","0.1059484074659337"
"7555580","0.10591185654857586","0.10591185654857586","0.10591185654857586"
"7556160","0.10760314408543316","0.10760314408543316","0.10760314408543316"
"7556340","0.10746431152820879","0.10746431152820879","0.10746431152820879"
"7557512","0.10774592288296851","0.10774592288296851","0.10774592288296851"
"7557628","0.10770882410289301","0.10770882410289301","0.10770882410289301"
"7558736","0.10712209560678873","0.10712209560678873","0.10712209560678873"
"7560104","0.10530552134640699","0.10530552134640699","0.10530552134640699"
"7560196","0.10565447973199764","0.10565447973199764","0.10565447973199764"
"7561592","0.10718645593612504","0.10718645593612504","0.10718645593612504"
"7563524","0.10531416272600021","0.10531416272600021","0.10531416272600021"
"7563996","0.10459275932346582","0.10459275932346582","0.10459275932346582"
"7564724","0.1043560485599872","0.1043560485599872","0.1043560485599872"
"7565188","0.10382391583579188","0.10382391583579188","0.10382391583579188"
"7565692","0.10468398082517068","0.10468398082517068","0.10468398082517068"
"7567088","0.10259261345844896","0.10259261345844896","0.10259261345844896"
"7567724","0.1019472113086068","0.1019472113086068","0.1019472113086068"
"7568428","0.10099219714812314","0.10099219714812314","0.10099219714812314"
"7568444","0.10027703152475514","0.10027703152475514","0.10027703152475514"
"7568700","0.10112321229638241","0.10112321229638241","0.10112321229638241"
"7568780","0.10047485967725162","0.10047485967725162","0.10047485967725162"
"7569316","0.10093070194883623","0.10093070194883623","0.10093070194883623"
"7569680","0.10143552692497254","0.10143552692497254","0.10143552692497254"
"7569976","0.10245464572106956","0.10245464572106956","0.10245464572106956"
"7570292","0.10160217017427582","0.10160217017427582","0.10160217017427582"
"7570664","0.10230854204411367","0.10230854204411367","0.10230854204411367"
"7571244","0.10198707393173613","0.10198707393173613","0.10198707393173613"
"7571448","0.10105495816778799","0.10105495816778799","0.10105495816778799"
"7571548","0.10140956430884117","0.10140956430884117","0.10140956430884117"
"7572352","0.10041060579403706","0.10041060579403706","0.10041060579403706"
"7572428","0.0988654455616505","0.0988654455616505","0.0988654455616505"
"7572504","0.09884610874344034","0.09884610874344034","0.09884610874344034"
"7573216","0.09895746770706548","0.09895746770706548","0.09895746770706548"
"7573316","0.09885966900368377","0.09885966900368377","0.09885966900368377"
