#{"t_start": 1784326665.0392451, "env_id": "None"}
r,l,t
13.850407,1242,1538.513341
802.716771,273,1541.897707
1005.07809,392,1546.724676
800.607739,333,1550.769297
1003.952757,338,1555.12085
55.482532,178,1557.098291
-50.382219,96,1558.30134
1085.127585,680,1566.635725
1089.843875,532,1573.840836
607.45978,231,1576.494579
40.906391,201,1579.098628
-53.294423,93,1580.20953
-97.351427,1796,1601.640917
789.54542,348,1605.708036
262.593038,191,1608.00823
904.065924,403,1612.273994
804.580934,375,1617.635705
144.4203,513,1624.54512
612.576012,183,1626.944088
882.263866,436,1632.610582
596.413298,242,1635.537717
978.796242,633,1645.610899
55.918505,152,1648.276143
799.625743,230,1651.397592
154.300339,137,1653.848927
145.702403,304,1658.560062
1097.840387,501,1669.384252
601.18519,197,1671.55066
708.671676,269,1675.258911
40.485198,401,1681.276905
58.461701,124,1683.042249
793.654295,270,1686.410476
796.779837,273,1689.481475
796.944396,349,1692.743382
697.022343,375,1697.454464
35.95743,395,1704.010244
762.000845,714,1712.845797
164.90505,193,1714.939846
1005.061672,291,1718.762443
1094.603857,368,1742.640919
602.272705,153,1744.614785
-52.512809,88,1745.798229
1087.336168,503,1752.718672
791.663473,397,1757.255779
798.177263,250,1760.496443
965.367548,749,1769.468366
677.554373,523,1774.015241
786.147483,373,1777.192458
468.570786,279,1779.636729
696.883376,215,1781.274777
268.328357,442,1784.502261
-50.31481,88,1785.116955
162.361565,455,1788.969539
349.690767,580,1793.346733
53.657432,241,1813.794072
802.73213,373,1817.451891
995.967938,405,1822.174148
154.005976,95,1823.31594
603.670086,195,1825.992451
250.853504,54,1826.667955
1066.943672,582,1834.14268
982.323331,462,1839.500494
701.710339,178,1841.552481
-52.019109,23,1841.767826
215.178579,1738,1861.205864
-48.783009,14,1861.689494
471.565443,329,1870.140104
1078.579244,591,1880.603193
979.255637,630,1890.080219
700.187905,152,1892.264527
699.897968,245,1895.116242
603.53551,168,1897.12834
-47.086338,66,1897.822522
53.61793,68,1898.774454
62.288282,142,1900.383314
601.437924,174,1902.387944
150.219872,179,1904.670235
603.015875,128,1906.127118
965.865232,759,1915.179314
914.306031,367,1918.133563
799.016704,260,1920.063202
1002.858021,326,1922.714789
48.543052,141,1923.755193
-99.620121,1851,1938.130484
900.054712,258,1940.216302
811.387912,254,1942.278775
1083.82695,645,1950.316606
887.900448,420,1955.396834
321.62846,1774,1975.02309
608.614334,146,1976.068639
358.784719,236,1977.956286
565.730272,318,1980.771466
597.449268,172,1982.367058
987.914297,551,1986.346328
703.925842,233,1988.394183
55.017163,69,1988.904086
356.704759,581,1993.115663
-52.842289,20,1993.268214
985.06101,455,1998.411124
796.597906,303,2001.75863
699.430267,302,2005.790405
984.861988,517,2012.130098
51.535635,17,2012.342153
710.469077,299,2017.168639
-50.91575,148,2019.393514
450.154853,538,2026.546631
252.499095,248,2030.342389
603.016687,132,2032.128803
1091.791795,457,2038.650692
560.525203,299,2087.25557
543.337395,841,2098.053386
902.984945,280,2101.376247
689.875068,281,2104.609058
149.345812,79,2105.413126
-50.336345,89,2106.965789
706.136677,139,2108.666709
